userNo,registerDays,firstOrderDays,avgReleaseTimeOfLatest30day,avgPayTimeOfLatest30day,finishRateLatest30day,completedOrderNumOfLatest30day,completedBuyOrderNumOfLatest30day,completedSellOrderNumOfLatest30day,completedOrderTotalBtcAmountOfLatest30day,completedOrderNum,completedBuyOrderNum,completedSellOrderNum,completedBuyOrderTotalBtcAmount,completedSellOrderTotalBtcAmount,completedOrderTotalBtcAmount,counterpartyCount
sdbaac9165f6f3079809c318b56836466,82,70,66.0,408.75,0.417,5,4,1,0,7,5,2,0,0,0,6
s4ee04bdb4e2c3fdab902c16f9598e77f,1298,470,0.0,169.75,0.445,4,4,0,0,4,4,0,0,0,0,4
s8f0587ea381f3fb1a6da3e2ecbe62d88,581,284,0.0,122.5,1.0,2,2,0,0,12,8,4,0,0,0,11
s63c6e517391e3b67abdcfaca1ab31772,494,79,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s716a20eec7613d35992e25b67c0cfe53,745,743,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s7391d9eca49b31b791f6cce86e94ccf6,1236,42,0.0,176.0,0.2,2,2,0,0,2,2,0,0,0,0,2
s98833537f1573912bc47ccb6af523cf5,196,196,0.0,142.0,1.0,1,1,0,0,4,3,1,0,0,0,3
s813798ac8ad73669b3fab992ca58d0b1,899,2,0.0,235.0,1.0,1,1,0,0,1,1,0,0,0,0,1
s65f9a067940d3f0590567f26148edc38,118,2,686.0,287.5,0.5,3,2,1,0,3,2,1,0,0,0,3
s4b35ee356d923888ba5ad728f1274880,759,689,0.0,261.25,0.5,4,4,0,0,7,6,1,0,0,0,7
sf1d21a4aa90e37609ee8d623b2558fbb,189,105,46170.0,184.0,0.445,4,3,1,0,13,10,3,0,0,0,13
s5b047f334f1a38608db33ee95c18a5a6,258,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sfe1a876393b6396d93f5dc5160a9c6c9,54,54,0.0,49.0,0.5,1,1,0,0,5,5,0,0,0,0,2
sd6808eab110d342db1e79c08ce36f9fe,137,3,0.0,128.0,0.4,2,2,0,0,2,2,0,0,0,0,2
s93166ba4a4eb38359853bb6dfc77daec,54,54,0.0,68.0,1.0,2,2,0,0,5,5,0,0,0,0,2
s75d8843be1d536b29350a4974d5e1064,105,105,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s3fb390eb224031898a071e8e8f28e0ee,1208,1205,33.0,66.0,1.0,2,1,1,0,25,6,19,0,0,0,20
s9f51e69b128c3ca2a329b1f9d07f8318,171,143,119.0,146.04,0.849,28,27,1,0,61,55,6,0,0,0,23
sdf694e2cf8d838f0903f3e3dfb1e81a3,166,161,0.0,276.0,0.167,1,1,0,0,1,1,0,0,0,0,1
s48b7af1355cb3f9685e026e3bb40b5cf,1431,429,0.0,142.0,0.667,2,2,0,0,14,14,0,0,0,0,13
s8ea6b0110ba53d73a66ae9113220812c,1216,1145,114.0,289.29,0.858,18,17,1,0,59,38,21,0,0,0,55
s40dd41b4266e35da92646a08f294eb41,2904,2028,0.0,114.0,0.5,1,1,0,0,143,99,44,0,0,0,116
sa87ee9a75ef93795844dcdf119413d59,832,216,0.0,151.09,0.524,11,11,0,0,17,17,0,0,0,0,12
s943d1c9df8f23ef9b71259d16e091620,271,135,0.0,119.6,0.358,5,5,0,0,5,5,0,0,0,0,5
s33f9811d3bba390189a102a0507f0d9c,1267,8,0.0,148.5,0.167,2,2,0,0,2,2,0,0,0,0,2
sd4d011c21e8b363e89b5b02f7bf2e8fd,130,130,0.0,125.0,1.0,1,1,0,0,2,2,0,0,0,0,2
s7fcfa349a8983019ab9f7b00cd0d78a7,132,132,0.0,70.88,0.895,17,17,0,0,30,30,0,0,0,0,14
s162c362ee06339b58854b69759495f6f,1539,1539,0.0,70.79,0.864,19,19,0,0,33,33,0,0,0,0,24
s28493fb684fb37edbb26b3d449686395,1542,1538,134.75,53.47,0.978,44,36,8,0,75,58,17,0,0,0,26
s538d198a36dc341fb1c3e594b22e33fe,184,66,1207.0,164.94,0.792,19,16,3,0,34,21,13,0,0,0,23
sd6f4934360d53b248108d76298db7408,733,732,0.0,214.0,0.4,2,2,0,0,6,4,2,0,0,0,6
se75ac1a8cf423a1f98f18fbde038cc80,259,259,80.0,113.13,0.821,32,31,1,0,43,36,7,0,0,0,24
s445606d084f73432946f7d3e3b935c04,714,714,4484.0,219.25,0.834,5,4,1,0,46,32,14,0,0,0,41
s6ba51d8860503eed9371b6c36d910c5d,288,286,43.8,58.45,0.728,16,11,5,0,44,31,13,0,0,0,27
s4a7500e755043fafa992a6e1795f4626,423,394,0.0,62.33,0.75,3,3,0,0,40,27,13,0,0,0,37
s4130000fa955333bb761ea0876e69afb,256,152,91.0,71.3,1.0,12,10,2,0,76,56,20,0,0,0,39
sda8302d6360238e8822715302d6190e4,73,72,0.0,304.67,0.6,3,3,0,0,8,8,0,0,0,0,6
s8ea31994080c377486b9236b295f4736,1178,1127,38.0,77.4,0.838,31,30,1,0,173,150,23,0,0,0,134
s9d50847d40473e54be3dde3f53b4d7b6,396,293,0.0,110.36,1.0,14,14,0,0,58,58,0,0,0,0,29
s4ee26de5c4ce37cab752d5b1f5fc61f2,113,113,0.0,187.0,1.0,2,2,0,0,27,27,0,0,0,0,22
s87a0c12273ab36b1a1ad48e18509780c,394,360,0.0,70.37,0.844,27,27,0,0,50,49,1,0,0,0,29
s989db8f8c212327491ed42cd7d6b96d7,187,187,168.0,125.0,0.834,5,4,1,0,11,10,1,0,0,0,10
s47c1b3ca5db036d4b1832797eb379b45,733,733,0.0,68.5,0.2,2,2,0,0,14,14,0,0,0,0,10
s791bb17f6eef3697b2761620d9a85f79,202,37,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sfe65a852a9f13ea4a12a3d4cea091648,1062,2,45.0,25.0,0.5,2,1,1,0,2,1,1,0,0,0,2
s2ae2c348e1fa3a89a02d9f544306fccc,968,968,0.0,81.25,0.889,8,8,0,0,140,135,5,0,0,0,106
s1777cc6655eb3909aa4dc1aa137bf05c,1179,1179,164.67,76.68,0.962,25,22,3,0,114,97,17,0,0,0,50
sd29ec57e77f333f0990f4a3a8558268d,243,243,0.0,130.33,0.938,15,15,0,0,46,46,0,0,0,0,37
s73c221bcd200323391a4da8c5b79d86a,152,151,512.0,95.0,1.0,3,2,1,0,19,17,2,0,0,0,15
sa2f765f67548325baed7c8430b4e3b96,1817,15,0.0,321.0,0.715,5,5,0,0,5,5,0,0,0,0,4
s14813e720bfa34eb8c13caa3a263ca64,1715,1270,0.0,246.91,0.917,11,11,0,0,48,32,16,0,0,0,42
sa252ecf487ee3317887de10404f8f498,308,308,90.0,134.5,0.75,3,2,1,0,4,3,1,0,0,0,4
sdd1b07a7ac5c3d56b4a43e0a6b0cbaf4,183,169,0.0,139.0,0.429,6,6,0,0,7,7,0,0,0,0,5
sf5da45dd2bcc3cd0b60d7ef32f34fe8c,126,126,0.0,243.75,0.572,4,4,0,0,9,9,0,0,0,0,9
sa8df070e4dd83754a9f54f2ff5370b5a,478,9,0.0,98.4,0.385,5,5,0,0,5,5,0,0,0,0,4
s7891ac4db54e3edba1c8ac925e9efcf3,72,72,0.0,296.33,0.84,21,21,0,0,34,34,0,0,0,0,15
sba5886d67584336ca1d0c3bdb61332f7,1650,35,0.0,88.25,0.5,4,4,0,0,7,7,0,0,0,0,4
sf0b8ba726527349dbaeb8d62ddc340ea,195,195,20.0,50.0,0.5,2,1,1,0,4,3,1,0,0,0,4
s47eb8bc7184735309d51f139f4c47226,1559,2,0.0,1388.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s93720b10a7a23abe99d791bf25e55738,278,108,0.0,159.75,1.0,4,4,0,0,5,5,0,0,0,0,4
s72e53e54a0993e878aaf356a8f37bbb3,1381,1087,0.0,66.5,0.8,4,4,0,0,15,12,3,0,0,0,11
s5439dd61774838b98d8d847e1a2d5a2d,258,258,0.0,57.83,0.885,23,23,0,0,105,105,0,0,0,0,48
s17f5dd20c304334bb5ddf005372bbc97,376,98,71.0,79.67,0.875,7,6,1,0,12,10,2,0,0,0,11
sf458fd0ee4f4367cbefde962c8120930,310,297,0.0,40.25,1.0,4,4,0,0,41,41,0,0,0,0,21
s3aa77ce45b843e5b88b8148ae56ca79a,1556,480,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s227d2cb25aa23a6cb01f8ebeb3f42e6d,1302,1301,0.0,82.8,0.556,5,5,0,0,110,51,59,0,0,0,87
s285657564b5333d0b6719ae9c4339e3c,52,21,0.0,137.78,0.693,18,18,0,0,18,18,0,0,0,0,13
s2e432c227ec939ffa9de85cda1769cef,1700,1535,0.0,95.0,1.0,2,2,0,0,13,10,3,0,0,0,11
sf5653639ff263c77863f39555b075a41,1340,483,12710.0,50.0,0.875,14,13,1,0,91,81,10,0,0,0,46
s9a8fed0392903cf28754731d923b9328,1649,43,0.0,89.69,0.767,59,59,0,0,81,81,0,0,0,0,42
sf59c94798cb039468165973fe9285f9d,70,68,0.0,48.97,0.821,32,32,0,0,58,57,1,0,0,0,22
sa102827dbe2d3d40ae30b4ee0fac6b96,531,499,0.0,61.63,0.913,52,52,0,0,247,247,0,0,0,0,49
s021eac99f1643cc4818c1a21835c5652,879,839,0.0,77.68,0.679,19,19,0,0,25,25,0,0,0,0,4
s866bd9208648325b8a07fe3d2c83a751,389,327,124.5,117.14,0.819,9,7,2,0,25,22,3,0,0,0,20
s4bb5cb9bddef32dcbc6f08e822f3d6d0,845,845,45.67,122.55,0.767,23,20,3,0,399,356,43,0,0,0,247
sc5525cae9f163858915fefd92919bf6c,54,33,0.0,120.33,0.75,3,3,0,0,3,3,0,0,0,0,3
sb1f10d8b5ca63380b88ceb894f28a4e8,49,33,38.0,0.0,0.25,2,0,2,0,3,0,3,0,0,0,3
s939a6e0c2e333903b688df6213598d48,612,505,0.0,235.0,0.5,1,1,0,0,3,1,2,0,0,0,3
s29151aef441c3d2a8454f5389a64d1f3,239,195,0.0,118.0,0.5,1,1,0,0,3,3,0,0,0,0,3
sd5755ff8b9d9309092378dc11c44ebf0,56,56,35.0,96.0,0.667,2,1,1,0,4,3,1,0,0,0,4
s6e9cb501634a32d4a925093d98994de7,1570,1570,0.0,479.0,1.0,1,1,0,0,21,21,0,0,0,0,20
s2e1c62e164273907aa7dcb0b7699a709,67,9,33.33,178.78,0.858,12,9,3,0,12,9,3,0,0,0,8
s91178cc39bf53b7faaeabd88d7364ba7,258,246,17.0,89.25,0.819,9,8,1,0,60,46,14,0,0,0,50
sfb75a758ba38337d8fad70768facabdb,948,265,0.0,272.5,1.0,2,2,0,0,5,4,1,0,0,0,5
sbd915f6b7c14330f83e3e9a0ccb48890,1458,903,0.0,117.2,0.715,5,5,0,0,30,29,1,0,0,0,19
s70adee65485636759ff936386b7165d4,681,679,168.0,129.25,0.75,6,4,2,0,78,54,24,0,0,0,61
s7f98140fac0b3c6bbad6e35c91020600,976,426,0.0,59.33,0.984,58,58,0,0,257,244,13,0,0,0,185
s5c0e60af580c3287b00a553bc556841e,462,461,0.0,109.83,0.546,6,6,0,0,7,7,0,0,0,0,6
sbcb2f73499233643bfaf8dcabfc8a4a7,767,767,0.0,74.43,0.875,14,14,0,0,48,47,1,0,0,0,38
sd805d31b4ab1362194e6d6892c578e8b,935,460,0.0,153.0,0.25,1,1,0,0,11,11,0,0,0,0,9
sd4948edd14ad30c7aee0d0f5693e7443,1534,1511,154.67,121.97,0.598,52,31,21,0,188,149,39,0,0,0,129
sf6e51370c6fe355cb9ec7596c06eafc1,1355,1352,0.0,248.0,1.0,1,1,0,0,55,52,3,0,0,0,47
sc50151cc5608325e839378e95a97c0e3,961,683,0.0,163.63,0.679,19,19,0,0,104,101,3,0,0,0,60
se0138d51dd6f3e238638b3da30efce22,263,226,0.0,262.0,1.0,1,1,0,0,12,12,0,0,0,0,12
s31627be452b93ce5a3bbc5cd7bdb9d19,171,163,0.0,83.0,1.0,1,1,0,0,10,9,1,0,0,0,8
s34fabbad075936c5bdd52b876625a519,65,64,246.72,79.53,0.863,132,100,32,0,203,156,47,0,0,0,73
s1d41ed94bf783696a552e8a15dfac522,403,403,0.0,132.82,0.768,33,33,0,0,150,150,0,0,0,0,82
sfd2bc888b7f136ccb11a1ae6f0b4eacb,1473,1469,0.0,0.0,0.0,0,0,0,0,48,34,14,0,0,0,46
sb0c35220fa1d365fa7e46bae9e97f44d,314,309,1345.88,101.48,0.917,33,25,8,0,150,70,80,0,0,0,92
s7d06e628d861357d8fdbbf3c3b6a5a34,76,75,70.0,64.5,0.625,5,2,3,0,43,35,8,0,0,0,29
s5c9615420cfa3e56849aaee6a1a11c21,1696,1691,0.0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,2
s6c3ca22eec5630e2abcd440a0478565b,62,2,0.0,270.0,0.5,1,1,0,0,1,1,0,0,0,0,1
sb12f002fd38936ccb7d135b23a08adb1,53,5,0.0,127.44,0.819,9,9,0,0,9,9,0,0,0,0,7
s057bcd3659343dd1923b0db1c7b0729f,956,2,0.0,208.0,1.0,1,1,0,0,1,1,0,0,0,0,1
s5ac3319931c138759c99c3c2f76b6013,49,37,0.0,52.5,0.667,2,2,0,0,4,4,0,0,0,0,4
sf9c948106d643978a3aafa9234a49eaa,1059,1059,0.0,0.0,0.0,0,0,0,0,4,3,1,0,0,0,4
s818c9ce779bf385e962ddbcef73a3c6d,1614,82,0.0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,2
s1ea2325168eb3b74aa85fc7a8e226ac0,386,386,73.0,91.58,0.962,25,24,1,0,40,39,1,0,0,0,24
s3bcb076426a430a38419ed917189cd12,68,68,0.0,227.5,0.667,2,2,0,0,3,3,0,0,0,0,3
s0f08ba21b00c32ac986d57cc2585b271,47,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s8b3ca67aa2b53325bf759fbda8f37653,1599,1598,0.0,121.0,0.8,4,4,0,0,16,11,5,0,0,0,16
sc451fd6bc616305886a29b90b62c165b,221,217,0.0,391.0,0.334,1,1,0,0,9,9,0,0,0,0,8
s3a4a19acda6d32b28e4262832632cff8,98,98,0.0,192.58,0.8,12,12,0,0,16,16,0,0,0,0,10
s8816095ac5ee3c118ef992b44eb37873,1612,1611,0.0,122.47,0.895,17,17,0,0,42,41,1,0,0,0,32
sa3c55777b12e352db0315c9d6065b8e1,57,5,0.0,58.92,0.935,86,86,0,0,86,86,0,0,0,0,29
s0b2c1a929b2232bdaaeafe326a022bec,401,401,0.0,239.5,0.4,2,2,0,0,8,8,0,0,0,0,8
s8fbf91e2efa43888ad5f116ca3f823f9,199,2,0.0,344.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s2f57d38c8455378497fb47915329a5c3,223,223,0.0,154.0,1.0,2,2,0,0,18,13,5,0,0,0,16
sa0eee01f3a6c3d4d9e3d8e9cb13070f9,189,154,0.0,87.17,0.858,6,6,0,0,22,20,2,0,0,0,17
s8e7ff08c0794310dbd8b01dea697f1fb,969,956,0.0,192.94,0.826,52,52,0,0,669,669,0,0,0,0,210
se1c6023c746f3e48a451a50c9eb5ec6f,651,651,0.0,0.0,0.0,0,0,0,0,11,10,1,0,0,0,11
s1e3bb38712383a429baef34b7377c60d,1565,1307,0.0,251.0,1.0,2,2,0,0,4,4,0,0,0,0,4
sbbdefe94cd3234e699e168ac341d3b61,1693,1142,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s811dd70b995332d7bd9ae0a42ed4fbf6,330,2,0.0,221.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s8bf71bca493639edbc8752b5daf56b5a,1200,1200,0.0,149.33,1.0,3,3,0,0,5,5,0,0,0,0,4
s28194320e5ce39399be17da1eebcc796,73,66,58.0,88.5,0.834,5,4,1,0,16,13,3,0,0,0,10
s615e9508f3593946a7fc411eb33380eb,63,44,0.0,202.33,0.667,18,18,0,0,19,19,0,0,0,0,4
s12a5ee7305c93946a81eef46035dda46,74,46,55.5,157.89,0.765,13,9,4,0,15,11,4,0,0,0,9
sb4ad9ee7e5b9369cafba23be25001d02,898,764,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s68c94873b87b34d489cc72272d4053cc,78,62,0.0,322.33,0.462,6,6,0,0,9,6,3,0,0,0,9
s1e3c0f663d553744a609a2cfe1dbc642,995,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s487ba0e021b6379d860744cc4059d067,58,58,0.0,133.44,0.693,9,9,0,0,12,12,0,0,0,0,10
sfe05db1c5c3530d7867e3724a0a0a9c6,75,68,0.0,195.0,0.5,2,2,0,0,6,6,0,0,0,0,4
scffc9e9a71f33cd8b488ae42e05d4f16,1266,1247,0.0,400.0,0.25,1,1,0,0,11,11,0,0,0,0,11
s071e033df3dc3c28a40a60d69bbaf380,74,74,0.0,96.1,0.908,127,127,0,0,231,231,0,0,0,0,70
s4f3d8b2e3be83a849c359cf79bd0b867,1017,147,0.0,167.89,0.819,9,9,0,0,9,9,0,0,0,0,4
s55fff34f4b5f3ff48af5504b518833af,266,155,0.0,159.0,0.5,1,1,0,0,3,3,0,0,0,0,3
sf83a8a49122231cd9462710d18e2e6da,515,513,0.0,125.67,1.0,3,3,0,0,3,3,0,0,0,0,3
sce501abbd11b3510969e2ea37a7c99c5,68,65,129.33,147.79,1.0,17,14,3,0,34,26,8,0,0,0,24
s9c22ba9c3f683b4c8ca20c2970454127,325,325,0.0,103.0,0.667,2,2,0,0,38,38,0,0,0,0,31
sad5f09170b393a2bb3e73601ea48c502,1196,34,0.0,167.0,1.0,1,1,0,0,1,1,0,0,0,0,1
s6dd378f08ce5399a88a81634f0b37577,937,324,0.0,204.4,0.625,5,5,0,0,20,20,0,0,0,0,16
s711812e134113dc68bcec8961a554ecd,1802,189,34.0,102.91,0.934,14,11,3,0,79,72,7,0,0,0,55
sefd9cdc53dc53314a4768078d38b44e6,1435,1137,0.0,388.0,1.0,1,1,0,0,5,3,2,0,0,0,5
sf55d0af144963939adde7b8af8eeffb7,1160,1139,0.0,105.71,0.875,7,7,0,0,17,17,0,0,0,0,10
s57ddc752adbc350daaa52c320519e544,450,401,0.0,154.8,0.834,5,5,0,0,31,30,1,0,0,0,21
s2476faa1514a3f42af701ba0fd793582,968,959,0.0,0.0,0.0,0,0,0,0,17,17,0,0,0,0,17
se3ed7a981b7735a6bc5b4870e8f937a8,49,2,0.0,169.0,1.0,1,1,0,0,1,1,0,0,0,0,1
s7b78495306dd36beac7460c7a0e5d05d,499,494,0.0,201.0,0.75,3,3,0,0,6,6,0,0,0,0,5
sf840c7c7932938cbbb89ba66600d5bbb,788,427,75.0,79.0,0.834,10,9,1,0,28,25,3,0,0,0,24
s98bfdcfdc29237c688c53334340ed5ce,201,73,0.0,87.3,0.949,37,37,0,0,81,81,0,0,0,0,3
saba1ed79bb893f4db8c5c42dbcbf7155,747,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
scb49abae405530dba22741d60d2c5ce7,59,58,0.0,100.0,1.0,1,1,0,0,2,2,0,0,0,0,2
s35ab5079202933ca8751bd167cfbae26,273,2,0.0,95.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s80398b71dd433434904eda79b582dadf,1651,1651,0.0,136.0,0.5,1,1,0,0,2,2,0,0,0,0,2
s016783430f2d351cbd2f9afac1871080,2932,1141,0.0,86.33,0.5,3,3,0,0,87,60,27,0,0,0,58
s246f769bc8f73fd0aca9adcceb5bd4e7,273,273,0.0,322.4,0.556,5,5,0,0,8,8,0,0,0,0,8
sd7abc43e41e2337dbd0726fec1455f31,54,54,526.0,58.5,0.924,12,2,10,0,27,10,17,0,0,0,23
s5d4add36542a3d33a60c83051cac5c20,758,2,0.0,67.5,0.4,2,2,0,0,2,2,0,0,0,0,2
